postcode,prefecture,city,ward
3700321,Gumma Ken,Ota Shi,Nitta Kizakicho
3700346,Gumma Ken,Ota Shi,Nitta Kamidanakacho
3700347,Gumma Ken,Ota Shi,Nitta Onecho
3700411,Gumma Ken,Ota Shi,Kameokacho
3700503,Gumma Ken,Ora Gun,Akaiwa
3700511,Gumma Ken,Ora Gun,Kitakoizumi
3700514,Gumma Ken,Ora Gun,Asahi
3700518,Gumma Ken,Ora Gun,Shironochi
3700523,Gumma Ken,Ora Gun,Yoshida
3700525,Gumma Ken,Ora Gun,Hinode
3700535,Gumma Ken,Ora Gun,Yorikido
3700603,Gumma Ken,Ora Gun,Nakano
3700615,Gumma Ken,Ora Gun,Shinozuka
3700701,Gumma Ken,Ora Gun,Minamioshima
3700708,Gumma Ken,Ora Gun,Nissato
3700802,Gumma Ken,Takasaki Shi,Namiemachi
3700803,Gumma Ken,Takasaki Shi,Ohashimachi
3700806,Gumma Ken,Takasaki Shi,Kamiwadamachi
3700813,Gumma Ken,Takasaki Shi,Motomachi
3700829,Gumma Ken,Takasaki Shi,Takamatsucho
3700831,Gumma Ken,Takasaki Shi,Aramachi
3700841,Gumma Ken,Takasaki Shi,Sakaecho
3700843,Gumma Ken,Takasaki Shi,Futabacho
3700846,Gumma Ken,Takasaki Shi,Shimowadamachi
3700851,Gumma Ken,Takasaki Shi,Kaminakaimachi
3700861,Gumma Ken,Takasaki Shi,Yachiyomachi
3700862,Gumma Ken,Takasaki Shi,Kataokamachi
3700864,Gumma Ken,Takasaki Shi,Ishiharamachi
3700865,Gumma Ken,Takasaki Shi,Teraomachi
3700867,Gumma Ken,Takasaki Shi,Notsukemachi
3700874,Gumma Ken,Takasaki Shi,Nakatoyokamachi
3700884,Gumma Ken,Takasaki Shi,Yawatamachi
3701105,Gumma Ken,Sawa Gun,Fukujima
3701127,Gumma Ken,Sawa Gun,Kaminote
3701134,Gumma Ken,Sawa Gun,Yorokubu
3701201,Gumma Ken,Takasaki Shi,Kuraganomachi
3701203,Gumma Ken,Takasaki Shi,Yanakamachi
3701213,Gumma Ken,Takasaki Shi,Yamanamachi
3701301,Gumma Ken,Takasaki Shi,Shimmachi
3701401,Gumma Ken,Fujioka Shi,Onishi
3701503,Gumma Ken,Tano Gun,Shori
3701602,Gumma Ken,Tano Gun,Kagahara
3701617,Gumma Ken,Tano Gun,Narahara
3702104,Gumma Ken,Takasaki Shi,Yoshiimachi Maniwa
3702114,Gumma Ken,Takasaki Shi,Yoshiimachi Ishigami
3702128,Gumma Ken,Takasaki Shi,Yoshiimachi Hongo
3702133,Gumma Ken,Takasaki Shi,Yoshiimachi Yoshiikawa
3702213,Gumma Ken,Kanra Gun,Shirakura
3702306,Gumma Ken,Tomioka Shi,Ainota
3702316,Gumma Ken,Tomioka Shi,Tomioka
3702333,Gumma Ken,Tomioka Shi,Nakadakase
3702343,Gumma Ken,Tomioka Shi,Nanokaichi
3702453,Gumma Ken,Tomioka Shi,Miyazaki
3702601,Gumma Ken,Kanra Gun,Shimonita
3702803,Gumma Ken,Kanra Gun,Chihara
3703102,Gumma Ken,Takasaki Shi,Misatomachi Oibara
3703105,Gumma Ken,Takasaki Shi,Misatomachi Nishiakiya
3703342,Gumma Ken,Takasaki Shi,Shimomurodamachi
3703404,Gumma Ken,Takasaki Shi,Kurabuchimachi Iwakori
3703503,Gumma Ken,Kitagumma Gun,Arai
3703511,Gumma Ken,Takasaki Shi,Kanekomachi
3703525,Gumma Ken,Takasaki Shi,Mitsuderamachi
3703531,Gumma Ken,Takasaki Shi,Ashikadomachi
3703534,Gumma Ken,Takasaki Shi,Idemachi
3703573,Gumma Ken,Maebashi Shi,Aonashimachi
3703574,Gumma Ken,Maebashi Shi,Kiyonomachi
3703604,Gumma Ken,Kitagumma Gun,Minamishimo
3710002,Gumma Ken,Maebashi Shi,Egimachi
3710006,Gumma Ken,Maebashi Shi,Ishizekimachi
3710007,Gumma Ken,Maebashi Shi,Kamiizumimachi
3710011,Gumma Ken,Maebashi Shi,Shimokimachi
3710017,Gumma Ken,Maebashi Shi,Hiyoshicho
3710022,Gumma Ken,Maebashi Shi,Chiyodamachi
3710023,Gumma Ken,Maebashi Shi,Hommachi
3710024,Gumma Ken,Maebashi Shi,Omotecho
3710025,Gumma Ken,Maebashi Shi,Kouncho
3710026,Gumma Ken,Maebashi Shi,Otemachi
3710027,Gumma Ken,Maebashi Shi,Heiwamachi
3710032,Gumma Ken,Maebashi Shi,Wakamiyacho
3710035,Gumma Ken,Maebashi Shi,Iwagamimachi
3710037,Gumma Ken,Maebashi Shi,Kamikoidemachi
3710044,Gumma Ken,Maebashi Shi,Aramakimachi
3710046,Gumma Ken,Maebashi Shi,Kawaharamachi
3710051,Gumma Ken,Maebashi Shi,Kamihosoimachi
3710052,Gumma Ken,Maebashi Shi,Kamiokimachi
3710114,Gumma Ken,Maebashi Shi,Fujimimachi Tajima
3710131,Gumma Ken,Maebashi Shi,Tottorimachi
3710217,Gumma Ken,Maebashi Shi,Kasukawamachi Nishitanabo
3710231,Gumma Ken,Maebashi Shi,Horikoshimachi
3710241,Gumma Ken,Maebashi Shi,Naegashimamachi
3710244,Gumma Ken,Maebashi Shi,Hanageishimachi
3710801,Gumma Ken,Maebashi Shi,Bunkyocho
3710803,Gumma Ken,Maebashi Shi,Amagawa Baramachi
3710805,Gumma Ken,Maebashi Shi,Minamicho
3710813,Gumma Ken,Maebashi Shi,Gokammachi
3710814,Gumma Ken,Maebashi Shi,Miyajimachi
3710816,Gumma Ken,Maebashi Shi,Kamisadorimachi
3710832,Gumma Ken,Maebashi Shi,Asahigaokamachi
3710833,Gumma Ken,Maebashi Shi,Hikarigaokamachi
3710835,Gumma Ken,Maebashi Shi,Maehakodamachi
3710842,Gumma Ken,Maebashi Shi,Shimoishikuramachi
3710843,Gumma Ken,Maebashi Shi,Shimmaebashimachi
3710844,Gumma Ken,Maebashi Shi,Furuichimachi
3710846,Gumma Ken,Maebashi Shi,Motosojamachi
3710847,Gumma Ken,Maebashi Shi,Odomomachi
3710852,Gumma Ken,Maebashi Shi,Sojamachi Soja
3720001,Gumma Ken,Isesaki Shi,Hashiemachi
3720013,Gumma Ken,Isesaki Shi,Kamiuekihommachi
3720023,Gumma Ken,Isesaki Shi,Kasukawacho
3720024,Gumma Ken,Isesaki Shi,Shimoekicho
3720031,Gumma Ken,Isesaki Shi,Imaizumicho
3720033,Gumma Ken,Isesaki Shi,Minamisengicho
3720034,Gumma Ken,Isesaki Shi,Moromachi
3720042,Gumma Ken,Isesaki Shi,Chuocho
3720043,Gumma Ken,Isesaki Shi,Midoricho
3720045,Gumma Ken,Isesaki Shi,Kamiizumicho
3720046,Gumma Ken,Isesaki Shi,Sankocho
3720802,Gumma Ken,Isesaki Shi,Tanakajimamachi
3720834,Gumma Ken,Isesaki Shi,Horiguchimachi
3720843,Gumma Ken,Isesaki Shi,Gedojicho
3730016,Gumma Ken,Ota Shi,Yataboricho
3730022,Gumma Ken,Ota Shi,Higashikanaicho
3730025,Gumma Ken,Ota Shi,Kumanocho
3730026,Gumma Ken,Ota Shi,Higashihoncho
3730029,Gumma Ken,Ota Shi,Niragawacho
3730032,Gumma Ken,Ota Shi,Niinocho
3730033,Gumma Ken,Ota Shi,Nishihoncho
3730034,Gumma Ken,Ota Shi,Fujiagucho
3730042,Gumma Ken,Ota Shi,Takaramachi
3730051,Gumma Ken,Ota Shi,Tenracho
3730055,Gumma Ken,Ota Shi,Oshimacho
3730056,Gumma Ken,Ota Shi,Hachimancho
3730801,Gumma Ken,Ota Shi,Dainogocho
3730806,Gumma Ken,Ota Shi,Ryumaicho
3730809,Gumma Ken,Ota Shi,Motegicho
3730812,Gumma Ken,Ota Shi,Higashinagaokacho
3730813,Gumma Ken,Ota Shi,Uchigashimacho
3730816,Gumma Ken,Ota Shi,Higashiyajimacho
3730817,Gumma Ken,Ota Shi,Iizukacho
3730829,Gumma Ken,Ota Shi,Takahayashi Kitacho
3730842,Gumma Ken,Ota Shi,Hosoyacho
3730844,Gumma Ken,Ota Shi,Shimotajimacho
3740015,Gumma Ken,Tatebayashi Shi,Kamiakodacho
3740019,Gumma Ken,Tatebayashi Shi,Obikicho
3740022,Gumma Ken,Tatebayashi Shi,Kaboshicho
3740035,Gumma Ken,Tatebayashi Shi,Aoyagicho
3740041,Gumma Ken,Tatebayashi Shi,Fujiharacho
3740043,Gumma Ken,Tatebayashi Shi,Naegicho
3740046,Gumma Ken,Tatebayashi Shi,Kamimibayashicho
3740068,Gumma Ken,Tatebayashi Shi,Daijukucho
3740075,Gumma Ken,Tatebayashi Shi,Nishitakanecho
3740132,Gumma Ken,Ora Gun,Itakura
3750002,Gumma Ken,Fujioka Shi,Tatsuishi
3750012,Gumma Ken,Fujioka Shi,Shimotozuka
3750014,Gumma Ken,Fujioka Shi,Shimokurisu
3750015,Gumma Ken,Fujioka Shi,Nakakurisu
3750017,Gumma Ken,Fujioka Shi,Shinozuka
3750023,Gumma Ken,Fujioka Shi,Hongo
3750024,Gumma Ken,Fujioka Shi,Fujioka
3750054,Gumma Ken,Fujioka Shi,Kamiozuka
3760001,Gumma Ken,Kiryu Shi,Hishimachi
3760002,Gumma Ken,Kiryu Shi,Sakainocho
3760011,Gumma Ken,Kiryu Shi,Aioicho
3760013,Gumma Ken,Kiryu Shi,Hirosawacho
3760014,Gumma Ken,Kiryu Shi,Hirosawachoainoshima
3760022,Gumma Ken,Kiryu Shi,Inaricho
3760023,Gumma Ken,Kiryu Shi,Nishikicho
3760025,Gumma Ken,Kiryu Shi,Miharacho
3760026,Gumma Ken,Kiryu Shi,Kiyosecho
3760027,Gumma Ken,Kiryu Shi,Motojukucho
3760034,Gumma Ken,Kiryu Shi,Higashi
3760035,Gumma Ken,Kiryu Shi,Nakamachi
3760041,Gumma Ken,Kiryu Shi,Kawauchicho
3760043,Gumma Ken,Kiryu Shi,Kosonecho
3760054,Gumma Ken,Kiryu Shi,Nishihisakatacho
3760101,Gumma Ken,Midori Shi,Omamacho Omama
3760102,Gumma Ken,Midori Shi,Omamacho Kiribara
3760125,Gumma Ken,Kiryu Shi,Niisatocho Yamakami
3760141,Gumma Ken,Kiryu Shi,Kurohonecho Mizunuma
3760304,Gumma Ken,Midori Shi,Azumacho Godo
3760601,Gumma Ken,Kiryu Shi,Umedacho
3770005,Gumma Ken,Shibukawa Shi,Arima
3770008,Gumma Ken,Shibukawa Shi,Shibukawa
3770027,Gumma Ken,Shibukawa Shi,Kanai
3770062,Gumma Ken,Shibukawa Shi,Hokkitsumachi Makabe
3770102,Gumma Ken,Shibukawa Shi,Ikahomachi Ikaho
3770202,Gumma Ken,Shibukawa Shi,Nakago
3770423,Gumma Ken,Agatsuma Gun,Isemachi
3770424,Gumma Ken,Agatsuma Gun,Nakanojomachi
3770702,Gumma Ken,Agatsuma Gun,Nakayama
3770801,Gumma Ken,Agatsuma Gun,Haramachi
3771304,Gumma Ken,Agatsuma Gun,Naganohara
3771305,Gumma Ken,Agatsuma Gun,Yokiya
3771411,Gumma Ken,Agatsuma Gun,Okuwa
3771526,Gumma Ken,Agatsuma Gun,Mihara
3771613,Gumma Ken,Agatsuma Gun,Ozasa
3771701,Gumma Ken,Agatsuma Gun,Iriyama
3771702,Gumma Ken,Agatsuma Gun,Namasu
3771711,Gumma Ken,Agatsuma Gun,Kusatsu
3780002,Gumma Ken,Numata Shi,Yokozukamachi
3780014,Gumma Ken,Numata Shi,Sakaemachi
3780015,Gumma Ken,Numata Shi,Toganomachi
3780031,Gumma Ken,Numata Shi,Usunemachi
3780043,Gumma Ken,Numata Shi,Higashikurauchimachi
3780051,Gumma Ken,Numata Shi,Kamiharamachi
3780053,Gumma Ken,Numata Shi,Higashiharashimmachi
3780054,Gumma Ken,Numata Shi,Nishiharashimmachi
3780064,Gumma Ken,Numata Shi,Zenkeijimachi
3780073,Gumma Ken,Numata Shi,Hotchishindemmachi
3780101,Gumma Ken,Tone Gun,Yachi
3780121,Gumma Ken,Numata Shi,Shirasawamachi Takahira
3780301,Gumma Ken,Numata Shi,Tonemachi Hiragawa
3780303,Gumma Ken,Numata Shi,Tonemachi Okkai
3780317,Gumma Ken,Numata Shi,Tonemachi Tana
3780415,Gumma Ken,Tone Gun,Kamada
3790116,Gumma Ken,Annaka Shi,Annaka
3790133,Gumma Ken,Annaka Shi,Haraichi
3790206,Gumma Ken,Tomioka Shi,Myogimachi Nakazato
3790211,Gumma Ken,Annaka Shi,Matsuidamachi Kamimasuda
3790221,Gumma Ken,Annaka Shi,Matsuidamachi Niibori
3790222,Gumma Ken,Annaka Shi,Matsuidamachi Matsuida
3790225,Gumma Ken,Annaka Shi,Matsuidamachi Yashiro
3791103,Gumma Ken,Shibukawa Shi,Akagimachi Tsukuda
3791124,Gumma Ken,Shibukawa Shi,Akagimachi Takizawa
3791206,Gumma Ken,Tone Gun,Tochikubo
3791313,Gumma Ken,Tone Gun,Tsukiyono
3791414,Gumma Ken,Tone Gun,Fuse
3791617,Gumma Ken,Tone Gun,Yubara
3791721,Gumma Ken,Tone Gun,Fujiwara
3792105,Gumma Ken,Maebashi Shi,Higashiomuromachi
3792106,Gumma Ken,Maebashi Shi,Arakomachi
3792121,Gumma Ken,Maebashi Shi,Koyaharamachi
3792122,Gumma Ken,Maebashi Shi,Komagatamachi
3792147,Gumma Ken,Maebashi Shi,Kamesatomachi
3792164,Gumma Ken,Maebashi Shi,Higashiuenomachi
3792204,Gumma Ken,Isesaki Shi,Nishikubocho
3792215,Gumma Ken,Isesaki Shi,Akaboriimaicho
3792231,Gumma Ken,Isesaki Shi,Azumacho
3792304,Gumma Ken,Ota Shi,Obaracho
3792311,Gumma Ken,Midori Shi,Kasakakecho Azami
3792313,Gumma Ken,Midori Shi,Kasakakecho Shika
3800801,Nagano Ken,Nagano Shi,Hakoshimizu
3800803,Nagano Ken,Nagano Shi,Miwa
3800812,Nagano Ken,Nagano Shi,Sanaecho
3800812,Nagano Ken,Nagano Shi,Tsuruga
3800816,Nagano Ken,Nagano Shi,Miwatamachi
3800821,Nagano Ken,Nagano Shi,Tsuruga
3800821,Nagano Ken,Nagano Shi,Kamichitosemachi
3800826,Nagano Ken,Nagano Shi,Kitaishidocho
3800838,Nagano Ken,Nagano Shi,Agatamachi
3800872,Nagano Ken,Nagano Shi,Tsumashina
3800873,Nagano Ken,Nagano Shi,Shinsuwacho
3800873,Nagano Ken,Nagano Shi,Shinsuwa
3800882,Nagano Ken,Nagano Shi,Tomida
3800903,Nagano Ken,Nagano Shi,Tsuruga
3800906,Nagano Ken,Nagano Shi,Tsuruga
3800906,Nagano Ken,Nagano Shi,Nanase
3800913,Nagano Ken,Nagano Shi,Kawaishinden
3800915,Nagano Ken,Nagano Shi,Inabakamisenda
3800918,Nagano Ken,Nagano Shi,Akusu
3800928,Nagano Ken,Nagano Shi,Wakasato
3800935,Nagano Ken,Nagano Shi,Nakagosho
3800943,Nagano Ken,Nagano Shi,Amorisashide
3800948,Nagano Ken,Nagano Shi,Sashideminami
3810004,Nagano Ken,Nagano Shi,Omachi
3810014,Nagano Ken,Nagano Shi,Kitaowaribe
3810016,Nagano Ken,Nagano Shi,Minamihori
3810022,Nagano Ken,Nagano Shi,Mamejima
3810034,Nagano Ken,Nagano Shi,Takada
3810038,Nagano Ken,Nagano Shi,Higashiwada
3810041,Nagano Ken,Nagano Shi,Tokuma
3810042,Nagano Ken,Nagano Shi,Inada
3810043,Nagano Ken,Nagano Shi,Yoshida
3810045,Nagano Ken,Nagano Shi,Kirihara
3810055,Nagano Ken,Nagano Shi,Yashikida
3810085,Nagano Ken,Nagano Shi,Uwano
3810103,Nagano Ken,Nagano Shi,Wakaho Kawada
3810201,Nagano Ken,Kamitakai Gun,Obuse
3810401,Nagano Ken,Shimotakai Gun,Hirao
3811211,Nagano Ken,Nagano Shi,Matsushiromachi Omuro
3811231,Nagano Ken,Nagano Shi,Matsushiromachi Matsushiro
3811232,Nagano Ken,Nagano Shi,Matsushiromachi Nishijo
3812205,Nagano Ken,Nagano Shi,Aokijimamachi Otsuka
3812214,Nagano Ken,Nagano Shi,Inasatomachi Tamaki
3812226,Nagano Ken,Nagano Shi,Kawanakajimamachi Imai
3812235,Nagano Ken,Nagano Shi,Shinonoi Komatsubara
3812344,Nagano Ken,Nagano Shi,Shinkomachi Ageo
3812351,Nagano Ken,Nagano Shi,Shinkomachi Hinota
3812405,Nagano Ken,Nagano Shi,Shinshushimmachi Shimmachi
3812413,Nagano Ken,Nagano Shi,Shinshushimmachi Shimoichiba
3812703,Nagano Ken,Nagano Shi,Ooka Otsu
3813161,Nagano Ken,Nagano Shi,Naniaitei
3813203,Nagano Ken,Nagano Shi,Nakajo
3813302,Nagano Ken,Kamiminochi Gun,Takafu
3814101,Nagano Ken,Nagano Shi,Togakushi
3814102,Nagano Ken,Nagano Shi,Togakushi Toyoka
3814301,Nagano Ken,Nagano Shi,Kinasa
3820013,Nagano Ken,Suzaka Shi,Tokiwacho
3820017,Nagano Ken,Suzaka Shi,Omorimachi
3820028,Nagano Ken,Suzaka Shi,Garyu
3820033,Nagano Ken,Suzaka Shi,Kamekuracho
3820091,Nagano Ken,Suzaka Shi,Tatsumachi
3820097,Nagano Ken,Suzaka Shi,Minamiyokomachi
3820098,Nagano Ken,Suzaka Shi,Sumisakaminami
3820825,Nagano Ken,Kamitakai Gun,Murasaki
3830031,Nagano Ken,Nakano Shi,Nangu
3830046,Nagano Ken,Nakano Shi,Katashio
3830062,Nagano Ken,Nakano Shi,Kasahara
3840023,Nagano Ken,Komoro Shi,Shinonome
3840025,Nagano Ken,Komoro Shi,Aioicho
3840028,Nagano Ken,Komoro Shi,Tamachi
3840034,Nagano Ken,Komoro Shi,Shimmachi
3840061,Nagano Ken,Komoro Shi,Kamasu
3840083,Nagano Ken,Komoro Shi,Ichi
3840301,Nagano Ken,Saku Shi,Usuda
3840414,Nagano Ken,Saku Shi,Shimogoe
3840502,Nagano Ken,Minamisaku Gun,Ohinata
3840503,Nagano Ken,Minamisaku Gun,Kaize
3841102,Nagano Ken,Minamisaku Gun,Komi
3841105,Nagano Ken,Minamisaku Gun,Chiyosato
3841302,Nagano Ken,Minamisaku Gun,Uminokuchi
3841406,Nagano Ken,Minamisaku Gun,Hara
3842106,Nagano Ken,Saku Shi,Yawata
3842202,Nagano Ken,Saku Shi,Mochizuki
3842204,Nagano Ken,Saku Shi,Kyowa
3842305,Nagano Ken,Kitasaku Gun,Ashida
3850007,Nagano Ken,Saku Shi,Arakoda
3850022,Nagano Ken,Saku Shi,Iwamurada
3850034,Nagano Ken,Saku Shi,Hiraka
3850051,Nagano Ken,Saku Shi,Nakagomi
3850052,Nagano Ken,Saku Shi,Hara
3850053,Nagano Ken,Saku Shi,Nozawa
3860003,Nagano Ken,Ueda Shi,Ueno
3860011,Nagano Ken,Ueda Shi,Chuokita
3860012,Nagano Ken,Ueda Shi,Chuo
3860016,Nagano Ken,Ueda Shi,Kokubu
3860022,Nagano Ken,Ueda Shi,Midorigaoka
3860024,Nagano Ken,Ueda Shi,Ote
3860027,Nagano Ken,Ueda Shi,Tokiwagi
3860032,Nagano Ken,Ueda Shi,Suwagata
3860153,Nagano Ken,Ueda Shi,Iwashita
3860404,Nagano Ken,Ueda Shi,Kamimaruko
3860405,Nagano Ken,Ueda Shi,Nakamaruko
3860411,Nagano Ken,Ueda Shi,Ikuta
3860503,Nagano Ken,Ueda Shi,Shimotakeshi
3861106,Nagano Ken,Ueda Shi,Koizumi
3861325,Nagano Ken,Ueda Shi,Nakano
3861433,Nagano Ken,Ueda Shi,Tezuka
3861602,Nagano Ken,Chiisagata Gun,Muramatsu
3862201,Nagano Ken,Ueda Shi,Sanadamachi Osa
3862204,Nagano Ken,Ueda Shi,Sugadairakogen
3870007,Nagano Ken,Chikuma Shi,Yashiro
3870012,Nagano Ken,Chikuma Shi,Sakurado
3870021,Nagano Ken,Chikuma Shi,Inariyama
3870022,Nagano Ken,Chikuma Shi,Notakaba
3888003,Nagano Ken,Nagano Shi,Shinonoi Komori
3888006,Nagano Ken,Nagano Shi,Shinonoi Ombegawa
3888007,Nagano Ken,Nagano Shi,Shinonoi Fusetakada
3888011,Nagano Ken,Nagano Shi,Shinonoi Fusegomyo
3890102,Nagano Ken,Kitasaku Gun,Karuizawa
3890111,Nagano Ken,Kitasaku Gun,Nagakura
3890113,Nagano Ken,Kitasaku Gun,Hotchi
3890206,Nagano Ken,Kitasaku Gun,Miyota
3890405,Nagano Ken,Tomi Shi,Shimonojo
3890501,Nagano Ken,Tomi Shi,Mihari
3890515,Nagano Ken,Tomi Shi,Tokida
3890516,Nagano Ken,Tomi Shi,Tanaka
3890517,Nagano Ken,Tomi Shi,Agata
3890601,Nagano Ken,Hanishina Gun,Sakaki
3890602,Nagano Ken,Hanishina Gun,Nakanojo
3890804,Nagano Ken,Chikuma Shi,Togura
3891105,Nagano Ken,Nagano Shi,Toyonomachi Toyono
3891206,Nagano Ken,Kamiminochi Gun,Fukoji
3891313,Nagano Ken,Kamiminochi Gun,Furuma
3892101,Nagano Ken,Nakano Shi,Toyotsu
3892233,Nagano Ken,Iiyama Shi,Nosakada
3892253,Nagano Ken,Iiyama Shi,Iiyama
3892255,Nagano Ken,Iiyama Shi,Shizuma
3892301,Nagano Ken,Shimotakai Gun,Hotaka
3892302,Nagano Ken,Shimotakai Gun,Ogo
3892413,Nagano Ken,Iiyama Shi,Terusato
3892502,Nagano Ken,Shimotakai Gun,Toyosato
3892702,Nagano Ken,Shimominochi Gun,Hokushin
3900221,Nagano Ken,Matsumoto Shi,Satoyamabe
3900303,Nagano Ken,Matsumoto Shi,Asamaonsen
3900316,Nagano Ken,Matsumoto Shi,Hara
3900802,Nagano Ken,Matsumoto Shi,Asahi
3900805,Nagano Ken,Matsumoto Shi,Shimizu
3900811,Nagano Ken,Matsumoto Shi,Chuo
3900813,Nagano Ken,Matsumoto Shi,Uzuhashi
3900814,Nagano Ken,Matsumoto Shi,Honjo
3900815,Nagano Ken,Matsumoto Shi,Fukashi
3900822,Nagano Ken,Matsumoto Shi,Kanda
3900832,Nagano Ken,Matsumoto Shi,Minamimatsumoto
3900837,Nagano Ken,Matsumoto Shi,Kamada
3900841,Nagano Ken,Matsumoto Shi,Nagisa
3900851,Nagano Ken,Matsumoto Shi,Shimauchi
3900852,Nagano Ken,Matsumoto Shi,Shimadachi
3900862,Nagano Ken,Matsumoto Shi,Miyabuchi
3900863,Nagano Ken,Matsumoto Shi,Shiraita
3900871,Nagano Ken,Matsumoto Shi,Kiri
3900874,Nagano Ken,Matsumoto Shi,Ote
3900875,Nagano Ken,Matsumoto Shi,Josei
3901104,Nagano Ken,Higashichikuma Gun,Komi
3901401,Nagano Ken,Matsumoto Shi,Hata
3901502,Nagano Ken,Matsumoto Shi,Azumi 
3901507,Nagano Ken,Matsumoto Shi,Azumi 
3901611,Nagano Ken,Matsumoto Shi,Nagawa
3901702,Nagano Ken,Matsumoto Shi,Azusagawa Azusa
3910002,Nagano Ken,Chino Shi,Tsukahara
3910011,Nagano Ken,Chino Shi,Tamagawa
3910013,Nagano Ken,Chino Shi,Miyagawa
3910104,Nagano Ken,Suwa Gun,Haraizawa
3910112,Nagano Ken,Suwa Gun,Nojo
3910211,Nagano Ken,Chino Shi,Kohigashi
3920001,Nagano Ken,Suwa Shi,Owa
3920004,Nagano Ken,Suwa Shi,Suwa
3920007,Nagano Ken,Suwa Shi,Shimizu
3920015,Nagano Ken,Suwa Shi,Nakasu
3920024,Nagano Ken,Suwa Shi,Kowata
3920027,Nagano Ken,Suwa Shi,Kogandori
3920131,Nagano Ken,Suwa Shi,Konami
3930015,Nagano Ken,Suwa Gun,Tatsumachi
3930025,Nagano Ken,Suwa Gun,Hongo
3930052,Nagano Ken,Suwa Gun,Kamikubo
3930091,Nagano Ken,Suwa Gun,Hoshigaoka
3930093,Nagano Ken,Suwa Gun,Higashiyamada
3940000,Nagano Ken,Okaya Shi,Ikanikeisaiganaibaai
3940002,Nagano Ken,Okaya Shi,Akahane
3940004,Nagano Ken,Okaya Shi,Shimmeicho
3940023,Nagano Ken,Okaya Shi,Higashiginza
3940027,Nagano Ken,Okaya Shi,Chuocho
3940033,Nagano Ken,Okaya Shi,Nangu
3940034,Nagano Ken,Okaya Shi,Kohan
3940044,Nagano Ken,Okaya Shi,Minato
3940047,Nagano Ken,Okaya Shi,Kawagishinaka
3940083,Nagano Ken,Okaya Shi,Osachishibamiya
3950004,Nagano Ken,Iida Shi,Kamisatokuroda
3950051,Nagano Ken,Iida Shi,Takahacho
3950061,Nagano Ken,Iida Shi,Shoeicho
3950157,Nagano Ken,Iida Shi,Osegi
3950301,Nagano Ken,Shimoina Gun,Kasuga
3950302,Nagano Ken,Shimoina Gun,Goka
3950701,Nagano Ken,Shimoina Gun,Nebamuraichien
3950804,Nagano Ken,Iida Shi,Kanaenagokuma
3950806,Nagano Ken,Iida Shi,Kanaekamiyama
3950813,Nagano Ken,Iida Shi,Kega
3950823,Nagano Ken,Iida Shi,Matsuomyo
3951101,Nagano Ken,Shimoina Gun,Ajima
3960009,Nagano Ken,Ina Shi,Hikage
3960014,Nagano Ken,Ina Shi,Kitsunejima
3960025,Nagano Ken,Ina Shi,Arai
3960026,Nagano Ken,Ina Shi,Nishimachi
3960213,Nagano Ken,Ina Shi,Takatomachi Higashitakato
3960402,Nagano Ken,Ina Shi,Hase Mizokuchi
3970001,Nagano Ken,Kiso Gun,Fukushima
3970002,Nagano Ken,Kiso Gun,Shinkai
3970201,Nagano Ken,Kiso Gun,Otakimuraichien
3970302,Nagano Ken,Kiso Gun,Kaidakogen Nishino
3980002,Nagano Ken,Omachi Shi,Omachi
3990001,Nagano Ken,Matsumoto Shi,Miyata
3990007,Nagano Ken,Matsumoto Shi,Ishishiba
3990021,Nagano Ken,Matsumoto Shi,Kotobukitoyoka
3990033,Nagano Ken,Matsumoto Shi,Sasaga
3990035,Nagano Ken,Matsumoto Shi,Muraimachikita
3990036,Nagano Ken,Matsumoto Shi,Muraimachiminami
3990211,Nagano Ken,Suwa Gun,Fujimi
3990422,Nagano Ken,Kamiina Gun,Hiraide
3990428,Nagano Ken,Kamiina Gun,Inatomi
3990651,Nagano Ken,Shiojiri Shi,Kitaono
3990701,Nagano Ken,Shiojiri Shi,Hirokayoshida
3990702,Nagano Ken,Shiojiri Shi,Hirokanomura
3990703,Nagano Ken,Shiojiri Shi,Hirokatakaide
3990705,Nagano Ken,Shiojiri Shi,Hiroka Kataishi
3990713,Nagano Ken,Shiojiri Shi,Ogoya
3990733,Nagano Ken,Shiojiri Shi,Daimon3-Bancho
3990738,Nagano Ken,Shiojiri Shi,Daimon7-Bancho
3991201,Nagano Ken,Shimoina Gun,Hiraoka
3991202,Nagano Ken,Shimoina Gun,Kamihara
3991311,Nagano Ken,Iida Shi,Minamishinano Wada
3991501,Nagano Ken,Shimoina Gun,Kitajo
3991502,Nagano Ken,Shimoina Gun,Higashijo
3991601,Nagano Ken,Shimoina Gun,Urugimuraichien
3991612,Nagano Ken,Shimoina Gun,Niino
3991801,Nagano Ken,Shimoina Gun,Yasuokamuraichien
3992101,Nagano Ken,Shimoina Gun,Mutsuzawa
3992221,Nagano Ken,Iida Shi,Tatsue
3992431,Nagano Ken,Iida Shi,Kawaji
3993103,Nagano Ken,Shimoina Gun,Shimoichida
3993202,Nagano Ken,Shimoina Gun,Kumashiro
3993301,Nagano Ken,Shimoina Gun,Kamikatagiri
3993303,Nagano Ken,Shimoina Gun,Motoojima
3993501,Nagano Ken,Shimoina Gun,Kashio
3993702,Nagano Ken,Kamiina Gun,Iijima
3993802,Nagano Ken,Kamiina Gun,Katagiri
3994111,Nagano Ken,Komagane Shi,Kitamachi
